name,district,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way
Chewathai Interchange,Bang Sue,3550000,134360,0,-1.18,3.97,-5.72,1,1,28,26,1,2015,1,1,1,1,1,0,1,1,0,0,0,0,1100,2200,0,0
Chewathai Residence Bang Pho,Bang Sue,6650000,147382,0,5.93,3.77,11.84,1,1,45.48,24,1,2017,1,1,1,1,1,1,1,1,0,0,0,0,1900,3100,0,0
Niche Pride Taopoon - Interchange,Bang Sue,4142600,120739,0,-17.04,4.82,-2.22,1,1,27.86,38,1,2020,1,1,1,1,1,0,1,1,1,0,0,0,900,2300,1,0
The Tree Interchange,Bang Sue,2380000,87522,0,3.66,4.2,-10.79,1,,30.58,40,2,2015,1,1,1,1,1,0,1,1,0,0,0,1,1700,3400,0,0
333 Riverside,Bang Sue,8750000,162147,-20.87,-8,4.66,21.15,1,1,46,42,3,2014,1,1,1,1,1,0,1,0,0,0,0,0,2300,3400,0,0
THE LINE Wongsawang,Bang Sue,3400000,159375,53.49,54.37,3.53,16.09,1,,35,36,1,2018,1,1,1,1,1,0,1,1,1,1,0,1,3900,2300,0,0
333 Riverside,Bang Sue,7416000,162147,-20.87,-8,4.66,21.15,1,1,51,42,3,2014,1,1,1,1,1,0,1,0,0,0,0,0,2300,3400,0,0
Metro sky prachachuen,Bang Sue,3900000,108388,0,4.52,3.66,2.16,1,,33.49,24,3,2015,1,1,1,1,1,1,1,1,1,1,1,1,4200,1300,0,0
Chapter One Shine Bangpo,Bang Sue,2300000,126499,0,6.39,3.3,-3.33,1,,29.15,33,1,2019,1,1,1,1,1,0,1,1,1,0,0,1,2700,4000,0,0
333 Riverside,Bang Sue,5900000,162147,-20.87,-8,4.66,21.15,1,1,45,42,3,2014,1,1,1,1,1,0,1,0,0,0,0,0,2300,3400,0,0
The Tree Interchange,Bang Sue,2990000,87522,0,3.66,4.2,-10.79,1,,36,40,2,2015,1,1,1,1,1,0,1,1,0,0,0,1,1700,3400,0,0
333 Riverside,Bang Sue,7600000,162147,-20.87,-8,4.66,21.15,1,1,46,42,3,2014,1,1,1,1,1,0,1,0,0,0,0,0,2300,3400,0,0
THE LINE Wongsawang,Bang Sue,4990000,159375,53.49,54.37,3.53,16.09,2,1,49,36,1,2018,1,1,1,1,1,0,1,1,1,1,0,1,3900,2300,0,0
Centric Scene Ratchavipha,Bang Sue,3840000,90949,10.59,-25.54,3.51,-2.21,1,1,45,21,2,2010,1,1,1,1,1,1,1,1,0,0,0,0,5300,1700,0,0
Centric Scene Ratchavipha,Bang Sue,3850000,90949,10.59,-25.54,3.51,-2.21,1,1,45,21,2,2010,1,1,1,1,1,1,1,1,0,0,0,0,5300,1700,0,0
U Delight 2 @ Bang Sue Station,Bang Sue,3860000,68519,-21.23,3.91,4.54,-13.09,2,,54,30,1,2012,1,1,1,1,1,1,1,1,0,0,0,0,2400,1700,0,0
Aspire Ratchada - Wongsawang,Bang Sue,1590000,88148,0,-9.23,4.37,-7.23,1,1,22,27,2,2016,1,1,1,1,0,1,1,0,1,1,0,1,4100,2600,0,0
Piboon Condoville,Bang Sue,1450000,29938,0,-4.51,6.25,0,1,,46,9,4,2007,1,1,1,1,0,0,0,0,0,1,0,0,3600,1200,0,0
The Tree Bang Po Station,Bang Sue,2580000,92003,0,2.19,3.76,-3.68,1,1,30.18,32,1,2013,1,1,0,1,1,0,1,1,0,0,0,0,2300,3400,0,0
Lumpini Place Taopoon-Interchange,Bang Sue,2170000,,,,,,1,1,23,,1,,0,1,1,0,0,0,0,1,0,0,0,0,1400,3100,0,0
Richpark @ Bangson Station,Bang Sue,2320000,66394,0,3.41,4.81,5.56,1,,29.34,27,1,2014,1,1,1,1,1,0,1,1,0,1,0,0,4400,2000,0,0
Chapter One Shine Bangpo,Bang Sue,4590000,126499,0,6.39,3.3,-3.33,2,2,44,33,1,2019,1,1,1,1,1,0,1,1,1,0,0,1,2700,4000,0,0
The Tree Interchange,Bang Sue,3500000,87522,0,3.66,4.2,-10.79,1,1,36,40,2,2015,1,1,1,1,1,0,1,1,0,0,0,1,1700,3400,0,0
The Tree Interchange,Bang Sue,3100000,87522,0,3.66,4.2,-10.79,1,1,36,40,2,2015,1,1,1,1,1,0,1,1,0,0,0,1,1700,3400,0,0
The Tree Interchange,Bang Sue,3300000,87522,0,3.66,4.2,-10.79,1,1,36,40,2,2015,1,1,1,1,1,0,1,1,0,0,0,1,1700,3400,0,0
Regent Home Bangson,Bang Sue,3390000,46068,-7.64,-16.48,4.48,-37.91,1,2,58,24,4,2016,1,1,1,1,1,0,1,0,0,0,0,0,2500,2200,0,0
Chewathai Interchange,Bang Sue,3800000,134360,0,-1.18,3.97,-5.72,1,1,30,26,1,2015,1,1,1,1,1,0,1,1,0,0,0,0,1100,2200,0,0
Chewathai Interchange,Bang Sue,5700000,134360,0,-1.18,3.97,-5.72,1,1,41.4,26,1,2015,1,1,1,1,1,0,1,1,0,0,0,0,1100,2200,0,0
The Parkland Ratchada-Wongsawang,Bang Sue,2550000,82052,0,10.59,4.43,7.45,1,1,30.15,33,1,2015,1,1,1,1,1,1,1,1,0,0,0,0,4200,2100,0,0
Aspire Ratchada - Wongsawang,Bang Sue,3600000,88148,0,-9.23,4.37,-7.23,2,1,46,27,2,2016,1,1,1,1,0,1,1,0,1,1,0,1,4100,2600,0,0
The Parkland Ratchada-Wongsawang,Bang Sue,4350000,82052,0,10.59,4.43,7.45,2,2,65.6,33,1,2015,1,1,1,1,1,1,1,1,0,0,0,0,4200,2100,0,0
Fresh Condominium,Bang Sue,1950000,,,,,,1,1,28,8,5,2014,1,1,1,1,1,0,1,1,0,0,0,0,2300,3500,0,0
Chewathai Residence Bang Pho,Bang Sue,11300000,147382,0,5.93,3.77,11.84,2,2,78,24,1,2017,1,1,1,1,1,1,1,1,0,0,0,0,1900,3100,0,0
Aspire Ratchada - Wongsawang,Bang Sue,2400000,88148,0,-9.23,4.37,-7.23,1,1,26,27,2,2016,1,1,1,1,0,1,1,0,1,1,0,1,4100,2600,0,0
Chewathai Residence Bang Pho,Bang Sue,11650000,147382,0,5.93,3.77,11.84,2,,78.4,24,1,2017,1,1,1,1,1,1,1,1,0,0,0,0,1900,3100,0,0
The Stage Taopoon Interchange,Bang Sue,5850000,98442,0,2.7,4.22,7.79,2,2,62,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
U Delight @ Bangson Station,Bang Sue,2690000,83333,0,-8.78,4.46,1.64,1,1,31,26,1,2015,1,1,1,1,1,1,1,1,0,0,0,1,3800,2200,0,0
THE LINE Wongsawang,Bang Sue,6500000,159375,53.49,54.37,3.53,16.09,2,1,52,36,1,2018,1,1,1,1,1,0,1,1,1,1,0,1,3900,2300,0,0
Supalai Veranda Ratchavipha - Prachachuen,Bang Sue,1890000,78176,0,20.57,4.76,40.91,1,1,32,29,1,2017,1,1,1,1,1,0,1,1,1,0,0,1,3700,1800,0,0
Regent Home 20 Prachachuen 16,Bang Sue,1450000,44516,0,-13.31,5.26,-2.01,1,1,32,8,3,2013,1,1,1,1,1,0,1,0,0,0,0,0,3700,2100,0,0
Regent Home 20 Prachachuen 16,Bang Sue,1350000,44516,0,-13.31,5.26,-2.01,1,1,31,8,3,2013,1,1,1,1,1,0,1,0,0,0,0,0,3700,2100,0,0
Regent Home 20 Prachachuen 16,Bang Sue,1590000,44516,0,-13.31,5.26,-2.01,1,1,31,8,3,2013,1,1,1,1,1,0,1,0,0,0,0,0,3700,2100,0,0
The Tree Interchange,Bang Sue,1790000,87522,0,3.66,4.2,-10.79,1,1,23,40,2,2015,1,1,1,1,1,0,1,1,0,0,0,1,1700,3400,0,0
Supalai Veranda Ratchavipha - Prachachuen,Bang Sue,5895000,78176,0,20.57,4.76,40.91,2,2,70,29,1,2017,1,1,1,1,1,0,1,1,1,0,0,1,3700,1800,0,0
U Delight @ Bangson Station,Bang Sue,3500000,83333,0,-8.78,4.46,1.64,1,1,42,26,1,2015,1,1,1,1,1,1,1,1,0,0,0,1,3800,2200,0,0
Aspire Ratchada - Wongsawang,Bang Sue,2160000,88148,0,-9.23,4.37,-7.23,1,1,26,27,2,2016,1,1,1,1,0,1,1,0,1,1,0,1,4100,2600,0,0
Aspire Ratchada - Wongsawang,Bang Sue,1950000,88148,0,-9.23,4.37,-7.23,1,1,26,27,2,2016,1,1,1,1,0,1,1,0,1,1,0,1,4100,2600,0,0
Richpark @ Bangson Station,Bang Sue,1790000,66394,0,3.41,4.81,5.56,1,1,28,27,1,2014,1,1,1,1,1,0,1,1,0,1,0,0,4400,2000,0,0
The Tree Interchange,Bang Sue,5500000,87522,0,3.66,4.2,-10.79,2,2,70,40,2,2015,1,1,1,1,1,0,1,1,0,0,0,1,1700,3400,0,0
Chewathai Residence Bang Pho,Bang Sue,4500000,147382,0,5.93,3.77,11.84,1,1,34,24,1,2017,1,1,1,1,1,1,1,1,0,0,0,0,1900,3100,0,0
The Tree Interchange,Bang Sue,2990000,87522,0,3.66,4.2,-10.79,1,1,36,40,2,2015,1,1,1,1,1,0,1,1,0,0,0,1,1700,3400,0,0
Ideo Mobi Wongsawang - Interchange,Bang Sue,3420000,127622,0,3.9,3.95,13.51,1,1,21,30,1,2016,1,1,1,1,1,0,1,1,0,0,0,0,3900,2200,0,0
Metro sky prachachuen,Bang Sue,2350000,108388,0,4.52,3.66,2.16,1,1,29,24,3,2015,1,1,1,1,1,1,1,1,1,1,1,1,4200,1300,0,0
Regent Home Bangson,Bang Sue,1450000,46068,-7.64,-16.48,4.48,-37.91,1,1,28,24,4,2016,1,1,1,1,1,0,1,0,0,0,0,0,2500,2200,0,0
Ideo Mobi Bangsue Grand Interchange,Bang Sue,3120000,104731,0,-20.94,4.25,-16.06,1,1,25.75,33,1,2018,1,1,1,1,1,1,1,1,1,1,1,1,2300,2000,0,0
The Tree Bang Po Station,Bang Sue,2300000,92003,0,2.19,3.76,-3.68,1,1,30,32,1,2013,1,1,0,1,1,0,1,1,0,0,0,0,2300,3400,0,0
Aspire Ratchada - Wongsawang,Bang Sue,1950000,88148,0,-9.23,4.37,-7.23,1,1,26.12,27,2,2016,1,1,1,1,0,1,1,0,1,1,0,1,4100,2600,0,0
Richpark @ Bangson Station,Bang Sue,1730000,66394,0,3.41,4.81,5.56,1,1,30,27,1,2014,1,1,1,1,1,0,1,1,0,1,0,0,4400,2000,0,0
Niche Pride Taopoon - Interchange,Bang Sue,3490000,120739,0,-17.04,4.82,-2.22,1,1,28,38,1,2020,1,1,1,1,1,0,1,1,1,0,0,0,900,2300,1,0
Chapter One Shine Bangpo,Bang Sue,1750000,126499,0,6.39,3.3,-3.33,1,1,22,33,1,2019,1,1,1,1,1,0,1,1,1,0,0,1,2700,4000,0,0
Chapter One Shine Bangpo,Bang Sue,1890000,126499,0,6.39,3.3,-3.33,1,1,28,33,1,2019,1,1,1,1,1,0,1,1,1,0,0,1,2700,4000,0,0
Piboon Condoville,Bang Sue,850000,29938,0,-4.51,6.25,0,,,25,9,4,2007,1,1,1,1,0,0,0,0,0,1,0,0,3600,1200,0,0
Centric Scene Ratchavipha,Bang Sue,2200000,90949,10.59,-25.54,3.51,-2.21,1,1,35,21,2,2010,1,1,1,1,1,1,1,1,0,0,0,0,5300,1700,0,0
Centric Scene Ratchavipha,Bang Sue,4900000,90949,10.59,-25.54,3.51,-2.21,2,2,75,21,2,2010,1,1,1,1,1,1,1,1,0,0,0,0,5300,1700,0,0
Supalai Veranda Ratchavipha - Prachachuen,Bang Sue,1990000,78176,0,20.57,4.76,40.91,1,1,31,29,1,2017,1,1,1,1,1,0,1,1,1,0,0,1,3700,1800,0,0
The Stage Taopoon Interchange,Bang Sue,4209585,98442,0,2.7,4.22,7.79,2,2,57,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
The Stage Taopoon Interchange,Bang Sue,2687496,98442,0,2.7,4.22,7.79,1,1,34,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
The Stage Taopoon Interchange,Bang Sue,2660493,98442,0,2.7,4.22,7.79,1,1,34,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
The Stage Taopoon Interchange,Bang Sue,4247465,98442,0,2.7,4.22,7.79,2,2,57,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
The Stage Taopoon Interchange,Bang Sue,2687388,98442,0,2.7,4.22,7.79,1,1,34,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
The Stage Taopoon Interchange,Bang Sue,4567898,98442,0,2.7,4.22,7.79,2,2,62,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
The Stage Taopoon Interchange,Bang Sue,4209244,98442,0,2.7,4.22,7.79,2,2,57,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
The Stage Taopoon Interchange,Bang Sue,4240200,98442,0,2.7,4.22,7.79,2,2,57,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
The Stage Taopoon Interchange,Bang Sue,2687280,98442,0,2.7,4.22,7.79,1,1,34,36,1,2017,1,1,1,1,1,0,1,1,0,0,0,1,1600,2500,0,0
Ideo Mobi Wongsawang - Interchange,Bang Sue,2612000,127622,0,3.9,3.95,13.51,1,1,22,30,1,2016,1,1,1,1,1,0,1,1,0,0,0,0,3900,2200,0,0
Ideo Mobi Wongsawang - Interchange,Bang Sue,3548000,127622,0,3.9,3.95,13.51,1,1,30,30,1,2016,1,1,1,1,1,0,1,1,0,0,0,0,3900,2200,0,0
Richpark @ Bangson Station,Bang Sue,1680000,66394,0,3.41,4.81,5.56,1,1,30,27,1,2014,1,1,1,1,1,0,1,1,0,1,0,0,4400,2000,0,0
Rich Park 2 @Taopoon Interchange,Bang Sue,2950000,82900,0,-9.13,4.3,15.56,1,1,28.2,26,1,2014,1,1,1,1,1,0,1,0,1,1,1,1,2700,2400,0,0
THE LINE Wongsawang,Bang Sue,2490000,159375,53.49,54.37,3.53,16.09,1,1,28,36,1,2018,1,1,1,1,1,0,1,1,1,1,0,1,3900,2300,0,0
U Delight @ Bangson Station,Bang Sue,2650000,83333,0,-8.78,4.46,1.64,1,1,31,26,1,2015,1,1,1,1,1,1,1,1,0,0,0,1,3800,2200,0,0
Niche Pride Taopoon - Interchange,Bang Sue,4208233,120739,0,-17.04,4.82,-2.22,1,1,31,38,1,2020,1,1,1,1,1,0,1,1,1,0,0,0,900,2300,1,0
