id,name,district,lat,long,sale_price,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,clinic_200m,convenience_store_200m,school_200m,university_200m,gov_service_200m,Hospital_200m,mall_200m,night_club_200m,public_park_200m,restaurant_200m,supermarket_200m,Airport_200m,E_railway_200m,railway_200m,clinic_500m,convenience_store_500m,school_500m,university_500m,gov_service_500m,Hospital_500m,mall_500m,night_club_500m,public_park_500m,restaurant_500m,supermarket_500m,Airport_500m,E_railway_500m,railway_500m,clinic_1000m,convenience_store_1000m,school_1000m,university_1000m,gov_service_1000m,Hospital_1000m,mall_1000m,night_club_1000m,public_park_1000m,restaurant_1000m,supermarket_1000m,Airport_1000m,E_railway_1000m,railway_1000m
1039,Star View,Yan Nawa,13.68794635,100.5181273,12500000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12000000,2,2,82,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12000000,2,2,78,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12000000,2,2,78,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9900000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9200000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12400000,2,2,78,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12900000,2,2,82,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9200000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12500000,2,2,83,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9380000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,11900000,2,2,78,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12200000,2,2,82,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9900000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,10000000,2,2,81,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,10900000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12700000,2,2,82,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,10500000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9100000,2,2,76,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,11900000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,11500000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9900000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,14000000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9900000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,10900000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,10200000,2,2,78,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,15000000,2,2,78.3,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,10500000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9200000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,14900000,2,2,82,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,13370000,2,2,78,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,12500000,2,2,78,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,11000000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,11000000,2,2,73,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,10000000,2,2,79,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,11500000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9650000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9700000,2,2,76.1,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,13200000,1,1,77.7,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,13750000,2,2,82,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,8800000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,9890000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,13000000,2,2,82,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,8500000,2,2,77,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Star View,Yan Nawa,13.68794635,100.5181273,16000000,1,1,83,54,2,2014,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1277,The Ninth Place,Prawet,13.6880126,100.6459859,2200000,1,1,38.5,7,2,2007,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,10145500,2,2,110,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,11900000,2,2,99.8,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,12400000,2,2,113.1,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,4900000,1,1,64,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,11900000,2,2,99.8,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2550000,1,1,40,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,1950000,1,1,35.5,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2050000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2410000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2550000,1,1,40,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,1990000,1,1,29,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2590000,1,1,42,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2000000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2600000,1,1,29,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2500000,1,1,36,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2700000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,5490000,1,1,71,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2290000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2300000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2520000,1,1,36,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,1850000,1,1,30,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2550000,1,1,40,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,1720000,1,1,30,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,5500000,1,1,68,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,5665000,1,1,68,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,3600000,1,1,41,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2580000,1,1,35.8,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2630000,1,1,40,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2500000,1,1,36,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2600000,1,1,36,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2620000,1,1,40,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,12400000,2,2,113,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,12000000,2,2,100,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,3600000,1,1,43,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,13455000,2,2,113,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,3550000,1,1,42.9,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2500000,1,1,37,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,1900000,1,1,30,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2300000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2100000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2350000,1,1,36,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,3550000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
490,Ivy River,Rat Burana,13.6882561,100.4927561,2200000,1,1,35,32,3,2009,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0
